RandomForest,DecisionTree,NaiveBayes,kNN
0.059880239520958084,0.0718562874251497,0.041916167664670656,0.04790419161676647
0.10778443113772455,0.07784431137724551,0.041916167664670656,0.0658682634730539
0.05389221556886228,0.0718562874251497,0.059880239520958084,0.04790419161676647
0.04790419161676647,0.08982035928143713,0.04790419161676647,0.04790419161676647
0.05389221556886228,0.05389221556886228,0.04790419161676647,0.017964071856287425
0.059880239520958084,0.07784431137724551,0.05389221556886228,0.04790419161676647
0.0718562874251497,0.0718562874251497,0.03592814371257485,0.029940119760479042
0.04790419161676647,0.0658682634730539,0.041916167664670656,0.029940119760479042
0.04790419161676647,0.059880239520958084,0.029940119760479042,0.07784431137724551
0.03592814371257485,0.08383233532934131,0.059880239520958084,0.041916167664670656
0.0658682634730539,0.04790419161676647,0.04790419161676647,0.059880239520958084
0.10179640718562874,0.10179640718562874,0.041916167664670656,0.059880239520958084
0.05389221556886228,0.08383233532934131,0.05389221556886228,0.0658682634730539
0.0658682634730539,0.0658682634730539,0.0658682634730539,0.041916167664670656
0.0718562874251497,0.03592814371257485,0.041916167664670656,0.05389221556886228
0.041916167664670656,0.0658682634730539,0.059880239520958084,0.0658682634730539
0.05389221556886228,0.041916167664670656,0.059880239520958084,0.0658682634730539
0.08383233532934131,0.05389221556886228,0.041916167664670656,0.059880239520958084
0.08982035928143713,0.08982035928143713,0.041916167664670656,0.05389221556886228
0.08383233532934131,0.08982035928143713,0.029940119760479042,0.023952095808383235
0.011976047904191617,0.03592814371257485,0.03592814371257485,0.041916167664670656
0.041916167664670656,0.09580838323353294,0.029940119760479042,0.029940119760479042
0.0658682634730539,0.07784431137724551,0.041916167664670656,0.041916167664670656
0.07784431137724551,0.0658682634730539,0.05389221556886228,0.029940119760479042
0.04790419161676647,0.0718562874251497,0.041916167664670656,0.05389221556886228
0.08982035928143713,0.10179640718562874,0.04790419161676647,0.017964071856287425
0.05389221556886228,0.059880239520958084,0.04790419161676647,0.041916167664670656
0.08383233532934131,0.04790419161676647,0.03592814371257485,0.04790419161676647
0.05389221556886228,0.10179640718562874,0.041916167664670656,0.03592814371257485
0.05389221556886228,0.0658682634730539,0.023952095808383235,0.03592814371257485
0.07784431137724551,0.0718562874251497,0.0718562874251497,0.059880239520958084
0.059880239520958084,0.0658682634730539,0.04790419161676647,0.03592814371257485
0.0718562874251497,0.0718562874251497,0.041916167664670656,0.04790419161676647
0.07784431137724551,0.08982035928143713,0.03592814371257485,0.0718562874251497
0.07784431137724551,0.0658682634730539,0.029940119760479042,0.05389221556886228
0.07784431137724551,0.05389221556886228,0.03592814371257485,0.041916167664670656
0.04790419161676647,0.0718562874251497,0.029940119760479042,0.08383233532934131
0.0658682634730539,0.05389221556886228,0.04790419161676647,0.023952095808383235
0.041916167664670656,0.059880239520958084,0.041916167664670656,0.059880239520958084
0.059880239520958084,0.04790419161676647,0.05389221556886228,0.04790419161676647
0.0718562874251497,0.0718562874251497,0.041916167664670656,0.017964071856287425
0.059880239520958084,0.059880239520958084,0.029940119760479042,0.029940119760479042
0.059880239520958084,0.08982035928143713,0.05389221556886228,0.041916167664670656
0.04790419161676647,0.059880239520958084,0.03592814371257485,0.041916167664670656
0.0718562874251497,0.09580838323353294,0.04790419161676647,0.04790419161676647
0.05389221556886228,0.059880239520958084,0.017964071856287425,0.059880239520958084
0.0718562874251497,0.07784431137724551,0.03592814371257485,0.08383233532934131
0.041916167664670656,0.07784431137724551,0.011976047904191617,0.059880239520958084
0.0718562874251497,0.0658682634730539,0.05389221556886228,0.05389221556886228
0.04790419161676647,0.03592814371257485,0.05389221556886228,0.023952095808383235
0.041916167664670656,0.05389221556886228,0.05389221556886228,0.041916167664670656
0.041916167664670656,0.08383233532934131,0.08383233532934131,0.005988023952095809
0.03592814371257485,0.04790419161676647,0.05389221556886228,0.029940119760479042
0.0718562874251497,0.09580838323353294,0.041916167664670656,0.03592814371257485
0.0718562874251497,0.059880239520958084,0.023952095808383235,0.05389221556886228
0.059880239520958084,0.029940119760479042,0.017964071856287425,0.03592814371257485
0.07784431137724551,0.05389221556886228,0.08383233532934131,0.0718562874251497
0.059880239520958084,0.07784431137724551,0.041916167664670656,0.023952095808383235
0.04790419161676647,0.0658682634730539,0.05389221556886228,0.07784431137724551
0.041916167664670656,0.04790419161676647,0.029940119760479042,0.023952095808383235
0.07784431137724551,0.05389221556886228,0.059880239520958084,0.04790419161676647
0.05389221556886228,0.08383233532934131,0.0718562874251497,0.059880239520958084
0.05389221556886228,0.0658682634730539,0.029940119760479042,0.04790419161676647
0.059880239520958084,0.07784431137724551,0.041916167664670656,0.041916167664670656
0.03592814371257485,0.029940119760479042,0.03592814371257485,0.0658682634730539
0.08383233532934131,0.041916167664670656,0.011976047904191617,0.04790419161676647
0.05389221556886228,0.041916167664670656,0.0658682634730539,0.0658682634730539
0.04790419161676647,0.059880239520958084,0.08383233532934131,0.059880239520958084
0.05389221556886228,0.04790419161676647,0.04790419161676647,0.03592814371257485
0.0658682634730539,0.059880239520958084,0.029940119760479042,0.04790419161676647
0.059880239520958084,0.0718562874251497,0.03592814371257485,0.05389221556886228
0.03592814371257485,0.07784431137724551,0.017964071856287425,0.03592814371257485
0.041916167664670656,0.04790419161676647,0.0658682634730539,0.029940119760479042
0.0718562874251497,0.04790419161676647,0.017964071856287425,0.04790419161676647
0.059880239520958084,0.08982035928143713,0.05389221556886228,0.029940119760479042
0.041916167664670656,0.023952095808383235,0.03592814371257485,0.059880239520958084
0.0658682634730539,0.05389221556886228,0.041916167664670656,0.05389221556886228
0.04790419161676647,0.07784431137724551,0.0658682634730539,0.041916167664670656
0.023952095808383235,0.03592814371257485,0.05389221556886228,0.03592814371257485
0.05389221556886228,0.05389221556886228,0.041916167664670656,0.03592814371257485
0.0718562874251497,0.10778443113772455,0.017964071856287425,0.04790419161676647
0.0718562874251497,0.0718562874251497,0.05389221556886228,0.0658682634730539
0.0658682634730539,0.029940119760479042,0.059880239520958084,0.023952095808383235
0.04790419161676647,0.03592814371257485,0.05389221556886228,0.029940119760479042
0.059880239520958084,0.04790419161676647,0.041916167664670656,0.03592814371257485
0.03592814371257485,0.04790419161676647,0.029940119760479042,0.04790419161676647
0.059880239520958084,0.041916167664670656,0.023952095808383235,0.03592814371257485
0.07784431137724551,0.0658682634730539,0.05389221556886228,0.07784431137724551
0.05389221556886228,0.0658682634730539,0.041916167664670656,0.029940119760479042
0.0718562874251497,0.041916167664670656,0.03592814371257485,0.041916167664670656
0.05389221556886228,0.0658682634730539,0.041916167664670656,0.03592814371257485
0.04790419161676647,0.05389221556886228,0.05389221556886228,0.041916167664670656
0.041916167664670656,0.041916167664670656,0.03592814371257485,0.023952095808383235
0.04790419161676647,0.041916167664670656,0.04790419161676647,0.03592814371257485
0.03592814371257485,0.0718562874251497,0.011976047904191617,0.059880239520958084
0.059880239520958084,0.0718562874251497,0.0718562874251497,0.041916167664670656
0.0658682634730539,0.0718562874251497,0.04790419161676647,0.04790419161676647
0.059880239520958084,0.03592814371257485,0.03592814371257485,0.04790419161676647
0.03592814371257485,0.05389221556886228,0.041916167664670656,0.03592814371257485
0.05389221556886228,0.03592814371257485,0.05389221556886228,0.041916167664670656
0.05389221556886228,0.023952095808383235,0.023952095808383235,0.041916167664670656
0.08383233532934131,0.0658682634730539,0.05389221556886228,0.04790419161676647
0.10778443113772455,0.0718562874251497,0.059880239520958084,0.0658682634730539
0.04790419161676647,0.0658682634730539,0.05389221556886228,0.0718562874251497
0.08383233532934131,0.03592814371257485,0.03592814371257485,0.059880239520958084
0.05389221556886228,0.0658682634730539,0.0658682634730539,0.07784431137724551
0.07784431137724551,0.0718562874251497,0.017964071856287425,0.0658682634730539
0.059880239520958084,0.10179640718562874,0.04790419161676647,0.041916167664670656
0.05389221556886228,0.05389221556886228,0.08982035928143713,0.05389221556886228
0.059880239520958084,0.10778443113772455,0.029940119760479042,0.03592814371257485
0.03592814371257485,0.05389221556886228,0.029940119760479042,0.05389221556886228
0.04790419161676647,0.0718562874251497,0.04790419161676647,0.059880239520958084
0.059880239520958084,0.05389221556886228,0.023952095808383235,0.05389221556886228
0.0658682634730539,0.0718562874251497,0.04790419161676647,0.0658682634730539
0.0718562874251497,0.0658682634730539,0.029940119760479042,0.0658682634730539
0.0658682634730539,0.0658682634730539,0.029940119760479042,0.05389221556886228
0.09580838323353294,0.0718562874251497,0.04790419161676647,0.03592814371257485
0.041916167664670656,0.08383233532934131,0.041916167664670656,0.04790419161676647
0.0658682634730539,0.05389221556886228,0.04790419161676647,0.059880239520958084
0.0658682634730539,0.05389221556886228,0.041916167664670656,0.04790419161676647
0.08383233532934131,0.041916167664670656,0.04790419161676647,0.05389221556886228
0.041916167664670656,0.03592814371257485,0.017964071856287425,0.011976047904191617
0.0658682634730539,0.0718562874251497,0.03592814371257485,0.059880239520958084
0.029940119760479042,0.0658682634730539,0.017964071856287425,0.0718562874251497
0.04790419161676647,0.041916167664670656,0.041916167664670656,0.0718562874251497
0.04790419161676647,0.041916167664670656,0.03592814371257485,0.04790419161676647
0.04790419161676647,0.041916167664670656,0.03592814371257485,0.0718562874251497
0.07784431137724551,0.04790419161676647,0.041916167664670656,0.029940119760479042
0.03592814371257485,0.07784431137724551,0.0718562874251497,0.023952095808383235
0.0718562874251497,0.0718562874251497,0.029940119760479042,0.03592814371257485
0.0658682634730539,0.08982035928143713,0.041916167664670656,0.03592814371257485
0.059880239520958084,0.04790419161676647,0.03592814371257485,0.05389221556886228
0.059880239520958084,0.05389221556886228,0.05389221556886228,0.04790419161676647
0.041916167664670656,0.041916167664670656,0.04790419161676647,0.041916167664670656
0.03592814371257485,0.04790419161676647,0.023952095808383235,0.04790419161676647
0.05389221556886228,0.07784431137724551,0.04790419161676647,0.017964071856287425
0.0718562874251497,0.08383233532934131,0.0658682634730539,0.05389221556886228
0.08383233532934131,0.059880239520958084,0.023952095808383235,0.04790419161676647
0.059880239520958084,0.09580838323353294,0.041916167664670656,0.04790419161676647
0.0718562874251497,0.03592814371257485,0.04790419161676647,0.041916167664670656
0.07784431137724551,0.07784431137724551,0.023952095808383235,0.029940119760479042
0.041916167664670656,0.0718562874251497,0.04790419161676647,0.0658682634730539
0.059880239520958084,0.0718562874251497,0.04790419161676647,0.0658682634730539
0.05389221556886228,0.05389221556886228,0.0658682634730539,0.023952095808383235
0.0718562874251497,0.07784431137724551,0.023952095808383235,0.04790419161676647
0.04790419161676647,0.09580838323353294,0.05389221556886228,0.059880239520958084
0.04790419161676647,0.0658682634730539,0.041916167664670656,0.04790419161676647
0.059880239520958084,0.05389221556886228,0.041916167664670656,0.03592814371257485
0.03592814371257485,0.07784431137724551,0.04790419161676647,0.05389221556886228
0.04790419161676647,0.041916167664670656,0.029940119760479042,0.041916167664670656
0.05389221556886228,0.041916167664670656,0.041916167664670656,0.041916167664670656
0.0658682634730539,0.0658682634730539,0.029940119760479042,0.017964071856287425
0.0718562874251497,0.0658682634730539,0.041916167664670656,0.04790419161676647
0.041916167664670656,0.04790419161676647,0.041916167664670656,0.03592814371257485
0.05389221556886228,0.0718562874251497,0.023952095808383235,0.029940119760479042
0.0658682634730539,0.03592814371257485,0.0658682634730539,0.03592814371257485
0.07784431137724551,0.05389221556886228,0.04790419161676647,0.0658682634730539
0.07784431137724551,0.07784431137724551,0.041916167664670656,0.029940119760479042
0.0718562874251497,0.07784431137724551,0.03592814371257485,0.0718562874251497
0.08383233532934131,0.09580838323353294,0.029940119760479042,0.041916167664670656
0.07784431137724551,0.05389221556886228,0.03592814371257485,0.04790419161676647
0.029940119760479042,0.05389221556886228,0.03592814371257485,0.041916167664670656
0.04790419161676647,0.0658682634730539,0.03592814371257485,0.04790419161676647
0.0718562874251497,0.0718562874251497,0.05389221556886228,0.029940119760479042
0.09580838323353294,0.059880239520958084,0.03592814371257485,0.041916167664670656
0.05389221556886228,0.0658682634730539,0.059880239520958084,0.07784431137724551
0.08383233532934131,0.08982035928143713,0.07784431137724551,0.017964071856287425
0.08982035928143713,0.041916167664670656,0.041916167664670656,0.059880239520958084
0.0718562874251497,0.07784431137724551,0.059880239520958084,0.03592814371257485
0.04790419161676647,0.059880239520958084,0.059880239520958084,0.05389221556886228
